record_id,shipment_id,status,update_timestamp,location,notes
RCD04212,SHP01326,delivered,2022-12-11 00:59:00,Malang,
RCD04213,SHP01327,pickup_confirmed,2022-10-25 00:00:00,Pontianak,Paket dijemput kurir
RCD04214,SHP01327,in_transit,2022-10-26 20:46:00,Transit Pontianak,Transit menuju kota tujuan
RCD04215,SHP01327,lost,2022-10-28 22:58:00,Hub Transit,Tidak ditemukan di hub
RCD04216,SHP01328,pickup_confirmed,2023-12-04 00:00:00,Medan,
RCD04217,SHP01328,delivered,2023-12-06 07:41:00,Banda Aceh,Delivered successfully
RCD04218,SHP01329,pickup_confirmed,2022-11-22 00:00:00,Surabaya,Paket dijemput kurir
RCD04219,SHP01329,in_transit,2022-11-23 13:23:00,Transit Surabaya,Transit menuju kota tujuan
RCD04220,SHP01329,delivered,2022-11-24 11:56:00,Pekanbaru,Delivered successfully
RCD04221,SHP01330,pickup_confirmed,2023-07-25 00:00:00,Surabaya,Pickup confirmed di lokasi pengirim
RCD04222,SHP01330,arrived_at_hub,2023-07-26 09:19:00,Hub Manado,Arrived at distribution center
RCD04223,SHP01330,delivered,2023-07-28 14:18:00,Manado,Delivered successfully
RCD04224,SHP01331,pickup_confirmed,2024-03-10 00:00:00,Balikpapan,Kurir telah menjemput paket
RCD04225,SHP01331,in_transit,2024-03-13 17:48:00,Transit Balikpapan,Dalam perjalanan ke Pontianak
RCD04226,SHP01331,arrived_at_hub,2024-03-15 04:07:00,Hub Pontianak,Paket tiba di hub Pontianak
RCD04227,SHP01331,delivered,2024-03-15 17:08:00,Pontianak,Paket diterima oleh penerima
RCD04228,SHP01332,pickup_confirmed,2024-04-15 00:00:00,Semarang,Kurir telah menjemput paket
RCD04229,SHP01332,in_transit,2024-04-17 04:43:00,Transit Semarang,
RCD04230,SHP01332,delivered,2024-04-18 17:30:00,Denpasar,Paket diterima oleh penerima
RCD04231,SHP01333,pickup_confirmed,2022-01-28 00:00:00,Surabaya,Kurir telah menjemput paket
RCD04232,SHP01333,arrived_at_hub,2022-01-29 10:07:00,Hub Bandung,Paket tiba di hub Bandung
RCD04233,SHP01333,out_for_delivery,2022-01-30 12:41:00,Bandung,Out for delivery
RCD04234,SHP01333,delivered,2022-01-30 21:18:00,Bandung,Delivered successfully
RCD04235,SHP01334,pickup_confirmed,2024-07-07 00:00:00,Jakarta,
RCD04236,SHP01334,in_transit,2024-07-07 07:33:00,Transit Jakarta,Transit menuju kota tujuan
RCD04237,SHP01334,out_for_delivery,2024-07-07 07:40:00,Denpasar,Paket siap diantar ke alamat tujuan
RCD04238,SHP01334,delivered,2024-07-08 12:02:00,Denpasar,Berhasil diserahkan ke penerima
RCD04239,SHP01335,pickup_confirmed,2023-05-04 00:00:00,Balikpapan,Paket dijemput kurir
RCD04240,SHP01335,in_transit,2023-05-04 23:49:00,Transit Balikpapan,Transit menuju kota tujuan
RCD04241,SHP01335,out_for_delivery,2023-05-05 03:42:00,Samarinda,
RCD04242,SHP01335,delivered,2023-05-05 21:59:00,Samarinda,Berhasil diserahkan ke penerima
RCD04243,SHP01336,pickup_confirmed,2024-05-28 00:00:00,Medan,Kurir telah menjemput paket
RCD04244,SHP01336,in_transit,2024-05-29 13:12:00,Transit Medan,Dalam perjalanan ke Palembang
RCD04245,SHP01336,out_for_delivery,2024-05-30 01:27:00,Palembang,
RCD04246,SHP01336,delivered,2024-05-30 06:53:00,Palembang,Paket diterima oleh penerima
RCD04247,SHP01337,pickup_confirmed,2022-05-01 00:00:00,Manado,Paket dijemput kurir
RCD04248,SHP01337,arrived_at_hub,2022-05-01 23:34:00,Hub Gorontalo,Arrived at distribution center
RCD04249,SHP01338,pickup_confirmed,2023-02-14 00:00:00,Jakarta,Pickup confirmed di lokasi pengirim
RCD04250,SHP01338,arrived_at_hub,2023-02-15 16:44:00,Hub Bekasi,Paket tiba di hub Bekasi
RCD04251,SHP01339,pickup_confirmed,2023-01-18 00:00:00,Medan,Kurir telah menjemput paket
RCD04252,SHP01339,in_transit,2023-01-19 01:10:00,Transit Medan,Dalam perjalanan ke Palembang
RCD04253,SHP01339,arrived_at_hub,2023-01-19 05:19:00,Hub Palembang,Sorting di hub Palembang
RCD04254,SHP01340,pickup_confirmed,2024-10-06 00:00:00,Jakarta,Pickup confirmed di lokasi pengirim
RCD04255,SHP01340,arrived_at_hub,2024-10-06 19:37:00,Hub Surabaya,Arrived at distribution center
RCD04256,SHP01340,delivered,2024-10-11 14:25:00,Surabaya,Delivered successfully
RCD04257,SHP01341,pickup_confirmed,2023-07-31 00:00:00,Bandung,Paket dijemput kurir
RCD04258,SHP01341,out_for_delivery,2023-08-02 13:37:00,Semarang,
RCD04259,SHP01341,delivered,2023-08-02 16:23:00,Semarang,
RCD04260,SHP01342,pickup_confirmed,2025-01-27 00:00:00,Surabaya,Kurir telah menjemput paket
RCD04261,SHP01342,out_for_delivery,2025-01-27 15:31:00,Manado,Paket siap diantar ke alamat tujuan
RCD04262,SHP01342,delivered,2025-01-27 22:30:00,Manado,Berhasil diserahkan ke penerima
RCD04263,SHP01343,pickup_confirmed,2022-11-18 00:00:00,Semarang,Kurir telah menjemput paket
RCD04264,SHP01343,in_transit,2022-11-24 12:54:00,Transit Semarang,
RCD04265,SHP01343,delivered,2022-11-25 02:52:00,Medan,Berhasil diserahkan ke penerima
RCD04266,SHP01344,pickup_confirmed,2022-01-25 00:00:00,Surabaya,Paket dijemput kurir
RCD04267,SHP01344,out_for_delivery,2022-01-25 17:48:00,Malang,
RCD04268,SHP01344,delivered,2022-01-25 21:15:00,Malang,Paket diterima oleh penerima
RCD04269,SHP01345,pickup_confirmed,2024-07-08 00:00:00,Jakarta,
RCD04270,SHP01345,in_transit,2024-07-12 23:56:00,Transit Jakarta,Transit menuju kota tujuan
RCD04271,SHP01345,delivered,2024-07-15 18:08:00,Pekanbaru,Berhasil diserahkan ke penerima
RCD04272,SHP01346,pickup_confirmed,2024-10-29 00:00:00,Makassar,
RCD04273,SHP01346,arrived_at_hub,2024-10-30 10:22:00,Hub Balikpapan,Sorting di hub Balikpapan
RCD04274,SHP01347,pickup_confirmed,2022-07-04 00:00:00,Jakarta,Pickup confirmed di lokasi pengirim
RCD04275,SHP01347,arrived_at_hub,2022-07-04 00:30:00,Hub Bekasi,Arrived at distribution center
RCD04276,SHP01347,delivered,2022-07-04 00:45:00,Bekasi,Paket diterima oleh penerima
RCD04277,SHP01348,pickup_confirmed,2023-01-03 00:00:00,Semarang,Paket dijemput kurir
RCD04278,SHP01348,delivered,2023-01-04 13:23:00,Solo,Berhasil diserahkan ke penerima
RCD04279,SHP01349,pickup_confirmed,2023-06-26 00:00:00,Surabaya,Kurir telah menjemput paket
RCD04280,SHP01349,arrived_at_hub,2023-06-27 07:53:00,Hub Medan,Sorting di hub Medan
RCD04281,SHP01349,out_for_delivery,2023-06-27 18:33:00,Medan,
RCD04282,SHP01349,delivered,2023-07-01 04:26:00,Medan,Berhasil diserahkan ke penerima
RCD04283,SHP01350,pickup_confirmed,2022-09-10 00:00:00,Surabaya,Paket dijemput kurir
RCD04284,SHP01350,out_for_delivery,2022-09-11 07:14:00,Balikpapan,Paket siap diantar ke alamat tujuan
RCD04285,SHP01350,delivered,2022-09-11 12:11:00,Balikpapan,
RCD04286,SHP01351,pickup_confirmed,2024-04-08 00:00:00,Balikpapan,Kurir telah menjemput paket
RCD04287,SHP01351,out_for_delivery,2024-04-10 05:48:00,Banjarmasin,Paket siap diantar ke alamat tujuan
RCD04288,SHP01351,delivered,2024-04-11 14:04:00,Banjarmasin,Delivered successfully
RCD04289,SHP01352,pickup_confirmed,2024-10-10 00:00:00,Semarang,Paket dijemput kurir
RCD04290,SHP01352,delivered,2024-10-10 20:46:00,Surabaya,Delivered successfully
RCD04291,SHP01353,pickup_confirmed,2023-05-13 00:00:00,Denpasar,Kurir telah menjemput paket
RCD04292,SHP01353,in_transit,2023-05-14 10:32:00,Transit Denpasar,Paket sedang dikirim menuju Lombok
RCD04293,SHP01353,out_for_delivery,2023-05-15 09:24:00,Lombok,Paket siap diantar ke alamat tujuan
RCD04294,SHP01353,failed_delivery,2023-05-16 16:50:00,Lombok,Alamat tidak ditemukan
RCD04295,SHP01353,returned_to_sender,2023-05-18 10:37:00,Denpasar,Paket dikembalikan ke pengirim
RCD04296,SHP01354,pickup_confirmed,2022-07-25 00:00:00,Denpasar,
RCD04297,SHP01354,in_transit,2022-07-26 05:27:00,Transit Denpasar,Transit menuju kota tujuan
RCD04298,SHP01354,out_for_delivery,2022-07-26 15:45:00,Yogyakarta,Paket siap diantar ke alamat tujuan
RCD04299,SHP01354,delivered,2022-07-27 07:15:00,Yogyakarta,Berhasil diserahkan ke penerima
RCD04300,SHP01355,pickup_confirmed,2024-09-08 00:00:00,Jakarta,Pickup confirmed di lokasi pengirim
RCD04301,SHP01355,out_for_delivery,2024-09-08 07:32:00,Bekasi,Paket siap diantar ke alamat tujuan
RCD04302,SHP01355,delivered,2024-09-08 15:02:00,Bekasi,Paket diterima oleh penerima
RCD04303,SHP01356,pickup_confirmed,2023-10-22 00:00:00,Surabaya,
RCD04304,SHP01356,in_transit,2023-10-26 06:22:00,Transit Surabaya,Paket sedang dikirim menuju Medan
RCD04305,SHP01356,out_for_delivery,2023-10-26 11:46:00,Medan,Kurir berangkat untuk pengantaran
RCD04306,SHP01356,delivered,2023-10-27 16:42:00,Medan,Delivered successfully
RCD04307,SHP01357,pickup_confirmed,2022-11-23 00:00:00,Medan,Kurir telah menjemput paket
RCD04308,SHP01357,delivered,2022-11-25 20:22:00,Batam,
RCD04309,SHP01358,pickup_confirmed,2022-07-12 00:00:00,Semarang,
RCD04310,SHP01358,arrived_at_hub,2022-07-12 22:29:00,Hub Denpasar,Arrived at distribution center
RCD04311,SHP01358,delivered,2022-07-13 08:35:00,Denpasar,Berhasil diserahkan ke penerima
RCD04312,SHP01359,pickup_confirmed,2023-09-01 00:00:00,Jakarta,Paket dijemput kurir
RCD04313,SHP01359,in_transit,2023-09-02 04:55:00,Transit Jakarta,Paket sedang dikirim menuju Malang
RCD04314,SHP01359,arrived_at_hub,2023-09-02 16:51:00,Hub Malang,Arrived at distribution center
RCD04315,SHP01360,pickup_confirmed,2022-06-22 00:00:00,Jakarta,Pickup confirmed di lokasi pengirim
RCD04316,SHP01360,out_for_delivery,2022-06-22 12:14:00,Denpasar,Out for delivery
RCD04317,SHP01360,failed_delivery,2022-06-26 05:28:00,Denpasar,
RCD04318,SHP01360,returned_to_sender,2022-06-28 00:30:00,Jakarta,Return to sender — pengantaran gagal 3x
RCD04319,SHP01361,pickup_confirmed,2024-06-12 00:00:00,Bandung,
RCD04320,SHP01361,in_transit,2024-06-12 23:00:00,Transit Bandung,
RCD04321,SHP01361,arrived_at_hub,2024-06-15 07:48:00,Hub Surabaya,Sorting di hub Surabaya
RCD04322,SHP01361,delivered,2024-06-16 19:12:00,Surabaya,
RCD04323,SHP01362,pickup_confirmed,2023-05-19 00:00:00,Surabaya,Kurir telah menjemput paket
RCD04324,SHP01362,in_transit,2023-05-20 05:22:00,Transit Surabaya,Paket sedang dikirim menuju Solo
RCD04325,SHP01362,arrived_at_hub,2023-05-20 10:29:00,Hub Solo,
RCD04326,SHP01362,out_for_delivery,2023-05-20 15:56:00,Solo,
RCD04327,SHP01362,delivered,2023-05-20 21:27:00,Solo,
RCD04328,SHP01363,pickup_confirmed,2024-08-14 00:00:00,Surabaya,Paket dijemput kurir
RCD04329,SHP01363,in_transit,2024-08-15 11:26:00,Transit Surabaya,Transit menuju kota tujuan
RCD04330,SHP01363,delivered,2024-08-16 15:09:00,Bandung,
RCD04331,SHP01364,pickup_confirmed,2024-09-06 00:00:00,Makassar,Paket dijemput kurir
RCD04332,SHP01364,arrived_at_hub,2024-09-06 04:50:00,Hub Balikpapan,Paket tiba di hub Balikpapan
RCD04333,SHP01364,out_for_delivery,2024-09-06 12:17:00,Balikpapan,Out for delivery
RCD04334,SHP01364,delivered,2024-09-07 07:08:00,Balikpapan,Delivered successfully
RCD04335,SHP01365,pickup_confirmed,2023-10-04 00:00:00,Jakarta,Kurir telah menjemput paket
RCD04336,SHP01365,arrived_at_hub,2023-10-04 21:57:00,Hub Bandung,Sorting di hub Bandung
RCD04337,SHP01366,pickup_confirmed,2024-08-26 00:00:00,Manado,Pickup confirmed di lokasi pengirim
RCD04338,SHP01366,delivered,2024-08-29 22:36:00,Gorontalo,
RCD04339,SHP01367,pickup_confirmed,2024-01-22 00:00:00,Jakarta,Kurir telah menjemput paket
RCD04340,SHP01367,arrived_at_hub,2024-01-22 08:40:00,Hub Yogyakarta,Paket tiba di hub Yogyakarta
RCD04341,SHP01367,out_for_delivery,2024-01-22 08:53:00,Yogyakarta,Kurir berangkat untuk pengantaran
RCD04342,SHP01367,delivered,2024-01-24 11:21:00,Yogyakarta,Paket diterima oleh penerima
RCD04343,SHP01368,pickup_confirmed,2022-11-24 00:00:00,Denpasar,Pickup confirmed di lokasi pengirim
RCD04344,SHP01368,delivered,2022-11-24 11:04:00,Lombok,Berhasil diserahkan ke penerima
RCD04345,SHP01369,pickup_confirmed,2023-06-22 00:00:00,Bandung,Paket dijemput kurir
RCD04346,SHP01369,in_transit,2023-06-25 04:20:00,Transit Bandung,Paket sedang dikirim menuju Bogor
RCD04347,SHP01369,delivered,2023-06-25 04:39:00,Bogor,Delivered successfully
RCD04348,SHP01370,pickup_confirmed,2022-08-02 00:00:00,Bandung,Kurir telah menjemput paket
RCD04349,SHP01370,in_transit,2022-08-02 22:40:00,Transit Bandung,Dalam perjalanan ke Malang
RCD04350,SHP01370,out_for_delivery,2022-08-03 14:53:00,Malang,Out for delivery
RCD04351,SHP01370,delivered,2022-08-06 07:28:00,Malang,Delivered successfully
RCD04352,SHP01371,pickup_confirmed,2023-07-23 00:00:00,Palembang,Kurir telah menjemput paket
RCD04353,SHP01371,in_transit,2023-07-23 05:30:00,Transit Palembang,Dalam perjalanan ke Jakarta
RCD04354,SHP01371,arrived_at_hub,2023-07-23 10:37:00,Hub Jakarta,Paket tiba di hub Jakarta
RCD04355,SHP01371,out_for_delivery,2023-07-23 10:55:00,Jakarta,
RCD04356,SHP01371,delivered,2023-07-24 20:32:00,Jakarta,Paket diterima oleh penerima
RCD04357,SHP01372,pickup_confirmed,2023-10-05 00:00:00,Bandung,Kurir telah menjemput paket
RCD04358,SHP01372,delivered,2023-10-06 16:14:00,Semarang,Berhasil diserahkan ke penerima
RCD04359,SHP01373,pickup_confirmed,2022-09-19 00:00:00,Pontianak,Kurir telah menjemput paket
RCD04360,SHP01373,in_transit,2022-09-20 19:02:00,Transit Pontianak,
RCD04361,SHP01373,delivered,2022-09-20 23:07:00,Singkawang,Berhasil diserahkan ke penerima
RCD04362,SHP01374,pickup_confirmed,2024-12-28 00:00:00,Palembang,Pickup confirmed di lokasi pengirim
RCD04363,SHP01374,in_transit,2024-12-29 02:21:00,Transit Palembang,Transit menuju kota tujuan
RCD04364,SHP01374,arrived_at_hub,2024-12-29 13:12:00,Hub Jakarta,
RCD04365,SHP01374,out_for_delivery,2024-12-29 22:04:00,Jakarta,Kurir berangkat untuk pengantaran
RCD04366,SHP01374,delivered,2024-12-31 11:09:00,Jakarta,Delivered successfully
RCD04367,SHP01375,pickup_confirmed,2022-05-30 00:00:00,Jakarta,Paket dijemput kurir
RCD04368,SHP01375,delivered,2022-06-01 01:17:00,Pekanbaru,Berhasil diserahkan ke penerima
RCD04369,SHP01376,pickup_confirmed,2023-09-15 00:00:00,Makassar,Paket dijemput kurir
RCD04370,SHP01376,in_transit,2023-09-15 23:05:00,Transit Makassar,Dalam perjalanan ke Kendari
RCD04371,SHP01376,delivered,2023-09-17 21:33:00,Kendari,Delivered successfully
RCD04372,SHP01377,pickup_confirmed,2024-10-03 00:00:00,Surabaya,Paket dijemput kurir
RCD04373,SHP01377,in_transit,2024-10-03 06:28:00,Transit Surabaya,
RCD04374,SHP01377,arrived_at_hub,2024-10-03 07:12:00,Hub Denpasar,Arrived at distribution center
RCD04375,SHP01377,out_for_delivery,2024-10-03 08:01:00,Denpasar,Kurir berangkat untuk pengantaran
RCD04376,SHP01377,delivered,2024-10-03 14:43:00,Denpasar,
RCD04377,SHP01378,pickup_confirmed,2024-09-16 00:00:00,Yogyakarta,Pickup confirmed di lokasi pengirim
RCD04378,SHP01378,delivered,2024-09-16 23:46:00,Surabaya,Delivered successfully
RCD04379,SHP01379,pickup_confirmed,2023-02-14 00:00:00,Bandung,Pickup confirmed di lokasi pengirim
RCD04380,SHP01379,delivered,2023-02-14 07:12:00,Cirebon,Paket diterima oleh penerima
RCD04381,SHP01380,pickup_confirmed,2025-01-03 00:00:00,Palembang,Kurir telah menjemput paket
RCD04382,SHP01380,arrived_at_hub,2025-01-04 04:21:00,Hub Lampung,Arrived at distribution center
RCD04383,SHP01380,delivered,2025-01-08 21:03:00,Lampung,Delivered successfully
RCD04384,SHP01381,pickup_confirmed,2024-03-03 00:00:00,Medan,Paket dijemput kurir
RCD04385,SHP01381,delivered,2024-03-03 14:06:00,Batam,
RCD04386,SHP01382,pickup_confirmed,2022-05-02 00:00:00,Surabaya,Pickup confirmed di lokasi pengirim
RCD04387,SHP01382,delivered,2022-05-05 10:55:00,Pekanbaru,Paket diterima oleh penerima
RCD04388,SHP01383,pickup_confirmed,2023-10-15 00:00:00,Makassar,Kurir telah menjemput paket
RCD04389,SHP01383,in_transit,2023-10-19 15:08:00,Transit Makassar,Transit menuju kota tujuan
RCD04390,SHP01383,delivered,2023-10-20 19:18:00,Balikpapan,
RCD04391,SHP01384,pickup_confirmed,2024-01-05 00:00:00,Makassar,Pickup confirmed di lokasi pengirim
RCD04392,SHP01384,in_transit,2024-01-06 09:52:00,Transit Makassar,Transit menuju kota tujuan
RCD04393,SHP01384,arrived_at_hub,2024-01-07 09:34:00,Hub Denpasar,
RCD04394,SHP01384,delivered,2024-01-07 22:54:00,Denpasar,Delivered successfully
RCD04395,SHP01385,pickup_confirmed,2024-12-08 00:00:00,Jakarta,Paket dijemput kurir
RCD04396,SHP01385,delivered,2024-12-12 15:58:00,Padang,Delivered successfully
RCD04397,SHP01386,pickup_confirmed,2023-06-07 00:00:00,Makassar,Kurir telah menjemput paket
RCD04398,SHP01386,arrived_at_hub,2023-06-08 11:40:00,Hub Balikpapan,Arrived at distribution center
RCD04399,SHP01386,out_for_delivery,2023-06-08 13:19:00,Balikpapan,Out for delivery
RCD04400,SHP01386,delivered,2023-06-09 09:10:00,Balikpapan,Berhasil diserahkan ke penerima
RCD04401,SHP01387,pickup_confirmed,2023-08-30 00:00:00,Surabaya,Pickup confirmed di lokasi pengirim
RCD04402,SHP01387,arrived_at_hub,2023-08-30 00:37:00,Hub Denpasar,
RCD04403,SHP01387,delivered,2023-08-30 00:49:00,Denpasar,
RCD04404,SHP01388,pickup_confirmed,2024-08-20 00:00:00,Surabaya,Kurir telah menjemput paket
RCD04405,SHP01388,in_transit,2024-08-20 20:52:00,Transit Surabaya,Transit menuju kota tujuan
RCD04406,SHP01388,out_for_delivery,2024-08-24 12:41:00,Solo,Kurir berangkat untuk pengantaran
RCD04407,SHP01388,delivered,2024-08-24 17:05:00,Solo,Berhasil diserahkan ke penerima
RCD04408,SHP01389,pickup_confirmed,2022-11-12 00:00:00,Denpasar,
RCD04409,SHP01389,delivered,2022-11-16 13:40:00,Surabaya,Paket diterima oleh penerima
RCD04410,SHP01390,pickup_confirmed,2024-12-31 00:00:00,Makassar,Paket dijemput kurir
RCD04411,SHP01390,in_transit,2024-12-31 00:26:00,Transit Makassar,Dalam perjalanan ke Denpasar
RCD04412,SHP01390,out_for_delivery,2024-12-31 00:32:00,Denpasar,Out for delivery
RCD04413,SHP01390,delivered,2024-12-31 00:43:00,Denpasar,Berhasil diserahkan ke penerima
RCD04414,SHP01391,pickup_confirmed,2022-05-16 00:00:00,Jakarta,Paket dijemput kurir
RCD04415,SHP01391,arrived_at_hub,2022-05-17 01:42:00,Hub Malang,Sorting di hub Malang
RCD04416,SHP01391,out_for_delivery,2022-05-19 05:22:00,Malang,Kurir berangkat untuk pengantaran
RCD04417,SHP01391,delivered,2022-05-19 17:00:00,Malang,Paket diterima oleh penerima
RCD04418,SHP01392,pickup_confirmed,2023-07-05 00:00:00,Pontianak,Kurir telah menjemput paket
RCD04419,SHP01392,in_transit,2023-07-06 03:51:00,Transit Pontianak,Transit menuju kota tujuan
RCD04420,SHP01392,delivered,2023-07-06 16:29:00,Singkawang,Berhasil diserahkan ke penerima
RCD04421,SHP01393,pickup_confirmed,2023-02-24 00:00:00,Medan,Kurir telah menjemput paket
RCD04422,SHP01393,arrived_at_hub,2023-02-27 10:49:00,Hub Jakarta,Paket tiba di hub Jakarta
RCD04423,SHP01393,delivered,2023-02-27 22:42:00,Jakarta,
RCD04424,SHP01394,pickup_confirmed,2023-05-30 00:00:00,Yogyakarta,Pickup confirmed di lokasi pengirim
RCD04425,SHP01394,in_transit,2023-05-30 22:46:00,Transit Yogyakarta,Transit menuju kota tujuan
RCD04426,SHP01394,arrived_at_hub,2023-05-31 00:00:00,Hub Malang,Sorting di hub Malang
RCD04427,SHP01394,out_for_delivery,2023-05-31 05:13:00,Malang,Out for delivery
RCD04428,SHP01394,delivered,2023-06-02 17:56:00,Malang,Berhasil diserahkan ke penerima
RCD04429,SHP01395,pickup_confirmed,2023-05-29 00:00:00,Palembang,Pickup confirmed di lokasi pengirim
RCD04430,SHP01395,in_transit,2023-05-31 01:27:00,Transit Palembang,Dalam perjalanan ke Padang
RCD04431,SHP01395,delivered,2023-06-01 09:18:00,Padang,Berhasil diserahkan ke penerima
RCD04432,SHP01396,pickup_confirmed,2024-08-17 00:00:00,Surabaya,Paket dijemput kurir
RCD04433,SHP01396,lost,2024-08-21 11:50:00,Hub Transit,Status: lost — investigasi
RCD04434,SHP01397,pickup_confirmed,2024-08-22 00:00:00,Semarang,Pickup confirmed di lokasi pengirim
RCD04435,SHP01397,in_transit,2024-08-23 03:29:00,Transit Semarang,Transit menuju kota tujuan
RCD04436,SHP01397,arrived_at_hub,2024-08-23 05:30:00,Hub Yogyakarta,
RCD04437,SHP01397,out_for_delivery,2024-08-23 11:43:00,Yogyakarta,
RCD04438,SHP01397,delivered,2024-08-23 20:28:00,Yogyakarta,Delivered successfully
RCD04439,SHP01398,pickup_confirmed,2023-07-02 00:00:00,Denpasar,Kurir telah menjemput paket
RCD04440,SHP01398,out_for_delivery,2023-07-03 06:08:00,Lombok,Kurir berangkat untuk pengantaran
RCD04441,SHP01398,delivered,2023-07-06 11:21:00,Lombok,Berhasil diserahkan ke penerima
RCD04442,SHP01399,pickup_confirmed,2023-10-18 00:00:00,Surabaya,
RCD04443,SHP01399,in_transit,2023-10-19 02:38:00,Transit Surabaya,Dalam perjalanan ke Yogyakarta
RCD04444,SHP01399,out_for_delivery,2023-10-19 16:36:00,Yogyakarta,
RCD04445,SHP01399,delivered,2023-10-20 14:19:00,Yogyakarta,Paket diterima oleh penerima
RCD04446,SHP01400,pickup_confirmed,2023-03-27 00:00:00,Medan,Pickup confirmed di lokasi pengirim
RCD04447,SHP01400,in_transit,2023-03-27 15:31:00,Transit Medan,Transit menuju kota tujuan
RCD04448,SHP01400,delivered,2023-03-27 19:51:00,Batam,Berhasil diserahkan ke penerima
RCD04449,SHP01401,pickup_confirmed,2022-12-06 00:00:00,Jakarta,Paket dijemput kurir
RCD04450,SHP01401,arrived_at_hub,2022-12-07 00:18:00,Hub Bekasi,Sorting di hub Bekasi
RCD04451,SHP01401,out_for_delivery,2022-12-07 10:12:00,Bekasi,Out for delivery
RCD04452,SHP01401,delivered,2022-12-07 10:34:00,Bekasi,
RCD04453,SHP01402,pickup_confirmed,2023-01-08 00:00:00,Bandung,Paket dijemput kurir
RCD04454,SHP01402,in_transit,2023-01-08 23:06:00,Transit Bandung,
RCD04455,SHP01402,out_for_delivery,2023-01-09 04:20:00,Cirebon,Out for delivery
RCD04456,SHP01402,delivered,2023-01-10 04:02:00,Cirebon,Delivered successfully
RCD04457,SHP01403,pickup_confirmed,2022-10-28 00:00:00,Jakarta,
